used_car_id,listing_url,car_model,brand,color,fuel_type,price,depreciation_per_year,registration_date,coe_left,mileage,manufactured_year,road_tax_per_year,transmission,dereg_value,omv,coe_value,arf,engine_capacity_cc,power,curb_weight,no_of_owners,vehicle_type,scraped_datetime,posted_datetime,updated_datetime,active
1378888,https://www.sgcarmart.com/used_cars/info.php?ID=1378888&DL=3122&utm_content=SLeligible,MITSUBISHI ECLIPSE CROSS 1.5 CVT,MITSUBISHI,White,Petrol,65800.000000000,13970.000000000,2019-01-07,1370,89000,2019,684.000000000,Auto,29265.000000000,24491.000000000,32302.000000000,26288.000000000,1499,120,1490,1,SUV,2025-04-01 03:28:27.276630,2025-02-28,2025-03-30,True
1387194,https://www.sgcarmart.com/used_cars/info.php?ID=1387194&DL=4721,MITSUBISHI ECLIPSE CROSS 1.5 CVT,MITSUBISHI,Silver,Petrol,90788.000000000,16590.000000000,2019-11-19,1689,97000,2019,684.000000000,Auto,37875.000000000,25414.000000000,40009.000000000,27580.000000000,1499,120,1490,2,SUV,2025-03-30 23:42:41.711343,2025-03-29,2025-03-29,True
1361585,https://www.sgcarmart.com/used_cars/info.php?ID=1361585&DL=4045&utm_content=SLeligible,MITSUBISHI ECLIPSE CROSS 1.5 CVT,MITSUBISHI,Red,Petrol,65388.000000000,13370.000000000,2019-04-02,1460,93000,2019,684.000000000,Auto,30402.000000000,22642.000000000,34509.000000000,23699.000000000,1499,120,1490,1,SUV,2025-04-01 00:54:50.300217,2025-03-13,2025-03-16,True
1385982,https://www.sgcarmart.com/used_cars/info.php?ID=1385982&DL=3976,MITSUBISHI ECLIPSE CROSS 1.5 CVT,MITSUBISHI,Silver,Petrol,66000.000000000,13260.000000000,2019-04-30,1489,70000,2019,684.000000000,Auto,32706.000000000,22675.000000000,39401.000000000,23745.000000000,1499,120,1490,1,SUV,2025-03-31 14:03:22.482762,2025-03-25,2025-03-28,True
1385670,https://www.sgcarmart.com/used_cars/info.php?ID=1385670&DL=3283,MITSUBISHI ECLIPSE CROSS 1.5 CVT SUNROOF,MITSUBISHI,Grey,Petrol,77800.000000000,13850.000000000,2019-09-25,1634,78000,2019,684.000000000,Auto,38030.000000000,28035.000000000,36001.000000000,31249.000000000,1499,120,1490,4,SUV,2025-03-31 10:16:24.680942,2025-03-26,2025-03-28,True
1385810,https://www.sgcarmart.com/used_cars/info.php?ID=1385810&DL=1032,MITSUBISHI ECLIPSE CROSS 1.5 CVT SUNROOF,MITSUBISHI,Grey,Petrol,74800.000000000,14290.000000000,2019-06-13,1532,81695,2019,684.000000000,Auto,35493.000000000,26748.000000000,35403.000000000,29448.000000000,1499,120,1490,1,SUV,2025-03-31 13:28:07.551242,2025-03-25,2025-03-25,True
1382373,https://www.sgcarmart.com/used_cars/info.php?ID=1382373&DL=1193,MITSUBISHI OUTLANDER 2.0 CVT,MITSUBISHI,Blue,Petrol,77800.000000000,16590.000000000,2019-05-08,1466,51000,2019,1210.000000000,Auto,25714.000000000,19458.000000000,29467.000000000,19458.000000000,1998,110,1480,2,SUV,2025-03-31 10:21:13.955939,2025-03-26,2025-03-26,True
1379654,https://www.sgcarmart.com/used_cars/info.php?ID=1379654&DL=3590,MITSUBISHI OUTLANDER 2.0 CVT,MITSUBISHI,Grey,Petrol,73800.000000000,15180.000000000,2019-04-30,1488,84000,2019,1210.000000000,Auto,31718.000000000,22694.000000000,36961.000000000,23772.000000000,1998,110,1480,1,SUV,2025-04-01 03:02:41.123553,2025-03-03,2025-03-27,True
1368057,https://www.sgcarmart.com/used_cars/info.php?ID=1368057&DL=2495&utm_content=SLeligible,MITSUBISHI OUTLANDER 2.0 CVT,MITSUBISHI,Black,Petrol,78888.000000000,17120.000000000,2019-04-15,1474,130000,2019,1210.000000000,Auto,27901.000000000,19421.000000000,35403.000000000,19421.000000000,1998,110,1480,1,SUV,2025-03-31 15:53:09.276597,2025-03-22,2025-03-27,True
1382726,https://www.sgcarmart.com/used_cars/info.php?ID=1382726&DL=2283,MITSUBISHI OUTLANDER 2.0 CVT,MITSUBISHI,Red,Petrol,85800.000000000,15760.000000000,2019-11-29,1698,72000,2019,1210.000000000,Auto,35702.000000000,23244.000000000,39700.000000000,24542.000000000,1998,110,1480,1,SUV,2025-03-31 03:13:37.180690,2025-03-26,2025-03-26,True
1380945,https://www.sgcarmart.com/used_cars/info.php?ID=1380945&DL=3792,MITSUBISHI OUTLANDER 2.0 CVT,MITSUBISHI,Brown,Petrol,83800.000000000,15410.000000000,2019-11-20,1689,63000,2019,1210.000000000,Auto,35713.000000000,23208.000000000,40009.000000000,24492.000000000,1998,110,1480,1,SUV,2025-03-31 00:45:52.716050,2025-03-28,2025-03-28,True
1386762,https://www.sgcarmart.com/used_cars/info.php?ID=1386762&DL=2648,MITSUBISHI OUTLANDER 2.0 CVT,MITSUBISHI,White,Petrol,80944.000000000,16420.000000000,2019-06-06,1525,45973,2019,1210.000000000,Auto,37153.000000000,23130.000000000,48010.000000000,24382.000000000,1998,110,1480,2,SUV,2025-03-31 00:14:09.285852,2025-03-28,2025-03-28,True
1382891,https://www.sgcarmart.com/used_cars/info.php?ID=1382891&DL=1090,MITSUBISHI OUTLANDER 2.0 CVT,MITSUBISHI,Silver,Petrol,73800.000000000,15470.000000000,2019-04-04,1462,82000,2019,1210.000000000,Auto,30614.000000000,22473.000000000,35403.000000000,23463.000000000,1998,110,1480,1,SUV,2025-04-01 00:39:53.880760,2025-03-14,2025-03-27,True
1381919,https://www.sgcarmart.com/used_cars/info.php?ID=1381919&DL=3283,MITSUBISHI OUTLANDER 2.0 CVT,MITSUBISHI,Grey,Petrol,80800.000000000,15110.000000000,2019-09-25,1634,81000,2019,1210.000000000,Auto,34315.000000000,24244.000000000,36001.000000000,25942.000000000,1998,110,1480,3,SUV,2025-03-31 00:20:40.936011,2025-03-28,2025-03-28,True
1382373,https://www.sgcarmart.com/used_cars/info.php?ID=1382373&DL=1193,MITSUBISHI OUTLANDER 2.0 CVT,MITSUBISHI,Blue,Petrol,77800.000000000,16590.000000000,2019-05-08,1466,51000,2019,1210.000000000,Auto,25714.000000000,19458.000000000,29467.000000000,19458.000000000,1998,110,1480,2,SUV,2025-03-31 13:01:31.240318,2025-03-26,2025-03-26,True
1358586,https://www.sgcarmart.com/used_cars/info.php?ID=1358586&DL=1163&utm_content=SLeligible,MITSUBISHI OUTLANDER 2.0 CVT,MITSUBISHI,White,Petrol,71800.000000000,15850.000000000,2019-02-26,1419,128000,2019,1210.000000000,Auto,26142.000000000,19789.000000000,33989.000000000,19789.000000000,1998,110,1480,2,SUV,2025-04-01 11:44:29.447593,2025-02-10,2025-03-08,True
1386150,https://www.sgcarmart.com/used_cars/info.php?ID=1386150&DL=2291,MITSUBISHI OUTLANDER 2.0 CVT,MITSUBISHI,Blue,Petrol,68800.000000000,14720.000000000,2019-04-05,1464,134588,2019,1210.000000000,Auto,27793.000000000,19405.000000000,35403.000000000,19405.000000000,1998,110,1480,1,SUV,2025-03-31 10:10:24.945977,2025-03-26,2025-03-31,True
1387524,https://www.sgcarmart.com/used_cars/info.php?ID=1387524&DL=2689,MITSUBISHI OUTLANDER 2.0 CVT,MITSUBISHI,White,Petrol,78777.000000000,16290.000000000,2019-05-09,1468,104000,2019,1210.000000000,Auto,30511.000000000,22595.000000000,33989.000000000,23633.000000000,1998,110,1480,2,SUV,2025-03-30 20:43:10.324253,2025-03-30,2025-03-30,True
1363555,https://www.sgcarmart.com/used_cars/info.php?ID=1363555&DL=3037&utm_content=SLeligible,MITSUBISHI OUTLANDER 2.0 CVT,MITSUBISHI,Grey,Petrol,68800.000000000,15700.000000000,2019-01-04,1369,121000,2019,1210.000000000,Auto,24255.000000000,19349.000000000,31001.000000000,19349.000000000,1998,110,1480,2,SUV,2025-03-30 21:03:01.794886,2025-03-30,2025-03-30,True
1300583,https://www.sgcarmart.com/used_cars/info.php?ID=1300583&DL=3303&utm_content=SLeligible,NISSAN NOTE 1.2 CVT,NISSAN,Blue,Petrol,44800.000000000,11050.000000000,2019-01-28,1391,85000,2019,508.000000000,Auto,13266.000000000,13438.000000000,26170.000000000,5000.000000000,1198,58,1048,1,Hatchback,2025-04-01 04:22:37.810867,2025-02-22,2025-03-10,True
1382942,https://www.sgcarmart.com/used_cars/info.php?ID=1382942&DL=1066,NISSAN NOTE 1.2 CVT,NISSAN,Grey,Petrol,42800.000000000,10600.000000000,2019-01-18,1381,65500,2019,508.000000000,Auto,13100.000000000,13438.000000000,25920.000000000,5000.000000000,1198,58,1048,1,Hatchback,2025-04-01 00:21:48.098710,2025-03-14,2025-03-29,True
1382651,https://www.sgcarmart.com/used_cars/info.php?ID=1382651&DL=2291,NISSAN NOTE 1.2 CVT,NISSAN,Grey,Petrol,51800.000000000,10780.000000000,2019-10-25,1663,45000,2019,508.000000000,Auto,18265.000000000,13465.000000000,32309.000000000,5000.000000000,1198,58,1048,2,Hatchback,2025-03-31 00:09:59.099554,2025-03-29,2025-03-29,True
1380795,https://www.sgcarmart.com/used_cars/info.php?ID=1380795&DL=3359,NISSAN NOTE 1.2 CVT,NISSAN,White,Petrol,44800.000000000,10620.000000000,2019-03-26,1446,75800,2019,508.000000000,Auto,13727.000000000,13467.000000000,26301.000000000,5000.000000000,1198,58,1048,2,Hatchback,2025-04-01 02:17:53.439800,2025-03-07,2025-03-21,True
1377746,https://www.sgcarmart.com/used_cars/info.php?ID=1377746&DL=4098&utm_content=SLeligible,NISSAN NOTE 1.2 CVT,NISSAN,Grey,Petrol,47588.000000000,10440.000000000,2019-07-26,1574,92000,2019,508.000000000,Auto,15022.000000000,13467.000000000,26667.000000000,5000.000000000,1198,58,1048,1,Hatchback,2025-03-31 10:17:39.831506,2025-03-26,2025-03-26,True
1386996,https://www.sgcarmart.com/used_cars/info.php?ID=1386996&DL=1193,NISSAN NOTE 1.2 CVT,NISSAN,Blue,Petrol,48800.000000000,11580.000000000,2019-03-30,1451,54000,2019,508.000000000,Auto,13711.000000000,13467.000000000,26170.000000000,5000.000000000,1198,58,1048,1,Hatchback,2025-03-31 01:57:57.252838,2025-03-28,2025-03-29,True
1382651,https://www.sgcarmart.com/used_cars/info.php?ID=1382651&DL=2291,NISSAN NOTE 1.2 CVT,NISSAN,Grey,Petrol,51800.000000000,10780.000000000,2019-10-25,1663,45000,2019,508.000000000,Auto,18265.000000000,13465.000000000,32309.000000000,5000.000000000,1198,58,1048,2,Hatchback,2025-03-31 00:04:21.616369,2025-03-29,2025-03-29,True
1380361,https://www.sgcarmart.com/used_cars/info.php?ID=1380361&DL=3597,NISSAN NOTE 1.2 CVT,NISSAN,White,Petrol,46888.000000000,11350.000000000,2019-02-27,1420,44536,2019,508.000000000,Auto,13533.000000000,13467.000000000,26301.000000000,5000.000000000,1198,58,1048,2,Hatchback,2025-04-01 02:22:07.916957,2025-03-06,2025-03-06,True
1340501,https://www.sgcarmart.com/used_cars/info.php?ID=1340501&DL=1135&utm_content=SLeligible,NISSAN NOTE 1.2 CVT,NISSAN,Gold,Petrol,46800.000000000,10090.000000000,2019-08-21,1600,50000,2019,70.000000000,Auto,10406.000000000,13465.000000000,15725.000000000,5000.000000000,1198,58,1048,1,Hatchback,2025-03-31 15:28:32.379797,2025-03-22,2025-03-22,True
1379718,https://www.sgcarmart.com/used_cars/info.php?ID=1379718&DL=3597,NISSAN NOTE 1.2 CVT,NISSAN,Brown,Petrol,45888.000000000,11340.000000000,2019-01-28,1391,53905,2019,508.000000000,Auto,13266.000000000,13438.000000000,26170.000000000,5000.000000000,1198,58,1048,2,Hatchback,2025-04-01 02:53:56.683012,2025-03-04,2025-03-04,True
1385143,https://www.sgcarmart.com/used_cars/info.php?ID=1385143&DL=2025,NISSAN NOTE 1.2 CVT,NISSAN,White,Petrol,45888.000000000,10610.000000000,2019-05-03,1460,77809,2019,508.000000000,Auto,17080.000000000,13467.000000000,33199.000000000,5000.000000000,1198,58,1048,1,Hatchback,2025-03-31 14:30:34.190410,2025-03-24,2025-03-30,True
1365113,https://www.sgcarmart.com/used_cars/info.php?ID=1365113&DL=3283&utm_content=SLeligible,NISSAN NOTE 1.2 CVT,NISSAN,White,Petrol,44800.000000000,10600.000000000,2019-03-29,1449,63000,2019,508.000000000,Auto,13892.000000000,13467.000000000,26659.000000000,5000.000000000,1198,58,1048,2,Hatchback,2025-04-01 04:16:28.851794,2025-02-23,2025-03-28,True
1367903,https://www.sgcarmart.com/used_cars/info.php?ID=1367903&DL=3037&utm_content=SLeligible,NISSAN NOTE 1.2X CVT,NISSAN,Grey,Petrol,55800.000000000,11260.000000000,2019-11-28,1698,83000,2019,508.000000000,Auto,17007.000000000,16521.000000000,26667.000000000,6521.000000000,1198,58,1110,2,Hatchback,2025-03-30 21:02:07.778253,2025-03-30,2025-03-30,True
1384929,https://www.sgcarmart.com/used_cars/info.php?ID=1384929&DL=1127,NISSAN QASHQAI 2.0 CVT,NISSAN,White,Petrol,84500.000000000,15700.000000000,2019-11-04,1673,64400,2019,1210.000000000,Auto,36260.000000000,23311.000000000,41361.000000000,24636.000000000,1997,106,1425,2,SUV,2025-03-31 16:28:47.229038,2025-03-21,2025-03-25,True
1385363,https://www.sgcarmart.com/used_cars/info.php?ID=1385363&DL=3989,NISSAN SERENA 1.2L HIGHWAY STAR PREMIUM E-POWER,NISSAN,Black,Petrol,99800.000000000,18800.000000000,2019-11-30,1699,105000,2019,508.000000000,Auto,35550.000000000,30076.000000000,40002.000000000,24107.000000000,1198,100,1758,1,MPV,2025-03-31 15:01:51.821908,2025-03-23,2025-03-23,True
1298424,https://www.sgcarmart.com/used_cars/info.php?ID=1298424&DL=3359&utm_content=SLeligible,NISSAN SERENA 1.2L HIGHWAY STAR PREMIUM E-POWER,NISSAN,Grey,Petrol-Electric,100800.000000000,18730.000000000,2019-12-26,1723,131800,2019,802.000000000,Auto,33928.000000000,30076.000000000,36000.000000000,24107.000000000,1198,100,1758,2,MPV,2025-04-01 11:58:31.914812,2025-02-08,2025-03-21,True
1370725,https://www.sgcarmart.com/used_cars/info.php?ID=1370725&DL=3769&utm_content=SLeligible,NISSAN SERENA 1.2L HIGHWAY STAR PREMIUM E-POWER,NISSAN,Red,Petrol-Electric,107800.000000000,20280.000000000,2019-12-19,1716,65000,2019,802.000000000,Auto,34331.000000000,30076.000000000,37000.000000000,24107.000000000,1198,100,1758,1,MPV,2025-04-01 02:14:14.476486,2025-03-07,2025-03-07,True
1373819,https://www.sgcarmart.com/used_cars/info.php?ID=1373819&DL=2025&utm_content=SLeligible,NISSAN SERENA 1.2L HIGHWAY STAR PREMIUM E-POWER,NISSAN,Gold,Petrol-Electric,103888.000000000,19740.000000000,2019-11-25,1693,58597,2019,802.000000000,Auto,35487.000000000,30076.000000000,40009.000000000,24107.000000000,1198,100,1758,1,MPV,2025-04-01 11:33:08.259310,2025-02-11,2025-03-28,True
1386696,https://www.sgcarmart.com/used_cars/info.php?ID=1386696&DL=2025,NISSAN SERENA 1.2L HIGHWAY STAR PREMIUM E-POWER,NISSAN,Red,Petrol-Electric,99888.000000000,19160.000000000,2019-11-06,1675,87563,2019,802.000000000,Auto,34721.000000000,29500.000000000,40001.000000000,23300.000000000,1198,100,1758,1,MPV,2025-03-31 01:34:33.134147,2025-03-28,2025-03-28,True
1340820,https://www.sgcarmart.com/used_cars/info.php?ID=1340820&DL=3037&utm_content=SLeligible,NISSAN SERENA 1.2L HIGHWAY STAR PREMIUM E-POWER,NISSAN,Gold,Petrol-Electric,99800.000000000,19220.000000000,2019-10-31,1668,101000,2019,802.000000000,Auto,32811.000000000,29500.000000000,36001.000000000,23300.000000000,1198,100,1758,1,MPV,2025-04-01 00:31:14.598080,2025-03-14,2025-03-18,True
1371419,https://www.sgcarmart.com/used_cars/info.php?ID=1371419&DL=1135&utm_content=SLeligible,NISSAN SERENA 1.2L HIGHWAY STAR PREMIUM E-POWER,NISSAN,White,Petrol-Electric,99500.000000000,19000.000000000,2019-11-13,1683,95000,2019,802.000000000,Auto,34534.000000000,29500.000000000,39406.000000000,23300.000000000,1198,100,1758,1,MPV,2025-03-30 22:57:37.228358,2025-03-29,2025-03-29,True
1386697,https://www.sgcarmart.com/used_cars/info.php?ID=1386697&DL=2025,NISSAN SERENA 1.2L HIGHWAY STAR PREMIUM E-POWER,NISSAN,Grey,Petrol-Electric,100888.000000000,19050.000000000,2019-11-27,1696,77182,2019,802.000000000,Auto,35520.000000000,30076.000000000,40009.000000000,24107.000000000,1198,100,1758,1,MPV,2025-03-31 01:35:08.102691,2025-03-28,2025-03-28,True
1311040,https://www.sgcarmart.com/used_cars/info.php?ID=1311040&DL=2578&utm_content=SLeligible,NISSAN SERENA 1.2L HIGHWAY STAR PREMIUM E-POWER,NISSAN,White,Petrol-Electric,104800.000000000,19690.000000000,2019-12-16,1713,90000,2019,802.000000000,Auto,36563.000000000,30076.000000000,41805.000000000,24107.000000000,1198,100,1758,1,MPV,2025-04-01 02:38:57.350565,2025-03-05,2025-03-05,True
1387208,https://www.sgcarmart.com/used_cars/info.php?ID=1387208&DL=1399,NISSAN SYLPHY 1.6 CVT,NISSAN,White,Petrol,61800.000000000,12820.000000000,2019-05-31,1520,78000,2019,742.000000000,Auto,22958.000000000,16713.000000000,27000.000000000,16713.000000000,1598,85,1205,1,Mid-Sized Sedan,2025-03-30 23:46:45.079256,2025-03-29,2025-03-29,True
1374641,https://www.sgcarmart.com/used_cars/info.php?ID=1374641&DL=1016&utm_content=SLeligible,NISSAN SYLPHY 1.6 CVT,NISSAN,Blue,Petrol,55800.000000000,12230.000000000,2019-02-16,1409,97000,2019,742.000000000,Auto,20919.000000000,16713.000000000,25920.000000000,16713.000000000,1598,85,1205,2,Mid-Sized Sedan,2025-04-01 11:05:48.119660,2025-02-14,2025-03-29,True
1384693,https://www.sgcarmart.com/used_cars/info.php?ID=1384693&DL=4241,NISSAN SYLPHY 1.6 CVT,NISSAN,White,Petrol,59800.000000000,13050.000000000,2019-03-09,1430,44529,2019,742.000000000,Auto,21225.000000000,16713.000000000,26301.000000000,16713.000000000,1598,85,1205,1,Mid-Sized Sedan,2025-03-31 00:02:49.495163,2025-03-29,2025-03-29,True
1333886,https://www.sgcarmart.com/used_cars/info.php?ID=1333886&DL=8008&utm_content=SLeligible,NISSAN SYLPHY 1.6 CVT,NISSAN,Black,Petrol,66000.000000000,12960.000000000,2019-09-11,1620,79000,2019,742.000000000,Auto,25840.000000000,16713.000000000,31783.000000000,16713.000000000,1598,85,1205,1,Mid-Sized Sedan,2025-03-31 02:29:15.368550,2025-03-27,2025-03-27,True
1384693,https://www.sgcarmart.com/used_cars/info.php?ID=1384693&DL=4241,NISSAN SYLPHY 1.6 CVT,NISSAN,White,Petrol,59800.000000000,13050.000000000,2019-03-09,1430,44529,2019,742.000000000,Auto,21225.000000000,16713.000000000,26301.000000000,16713.000000000,1598,85,1205,1,Mid-Sized Sedan,2025-03-31 00:08:17.375561,2025-03-29,2025-03-29,True
1383074,https://www.sgcarmart.com/used_cars/info.php?ID=1383074&DL=2025,NISSAN SYLPHY 1.6 CVT,NISSAN,White,Petrol,65888.000000000,12890.000000000,2019-09-16,1624,88119,2019,742.000000000,Auto,25875.000000000,16713.000000000,31783.000000000,16713.000000000,1598,85,1205,1,Mid-Sized Sedan,2025-04-01 00:32:51.753490,2025-03-14,2025-03-28,True
1379229,https://www.sgcarmart.com/used_cars/info.php?ID=1379229&DL=1189,NISSAN X-TRAIL 2.0 CVT,NISSAN,Orange,Petrol,77800.000000000,16240.000000000,2019-03-27,1447,46000,2019,1210.000000000,Auto,32703.000000000,24391.000000000,39401.000000000,26148.000000000,1997,106,1626,2,SUV,2025-04-01 02:55:35.074051,2025-03-04,2025-03-30,True
1383091,https://www.sgcarmart.com/used_cars/info.php?ID=1383091&DL=4427,OPEL ASTRA ST 1.6 TURBO DIESEL (A),OPEL,White,Diesel,88800.000000000,17120.000000000,2019-10-11,1648,107000,2019,1182.000000000,Auto,35217.000000000,21731.000000000,43102.000000000,22424.000000000,1598,100,1381,1,Stationwagon,2025-04-01 00:34:43.679010,2025-03-14,2025-03-18,True
1383068,https://www.sgcarmart.com/used_cars/info.php?ID=1383068&DL=4427,OPEL ASTRA ST 1.6 TURBO DIESEL (A),OPEL,White,Diesel,51800.000000000,8780.000000000,2019-11-11,1679,106000,2019,1182.000000000,Auto,35384.000000000,21781.000000000,42564.000000000,22494.000000000,1598,100,1381,1,Stationwagon,2025-04-01 00:31:55.258324,2025-03-14,2025-03-14,True
1382691,https://www.sgcarmart.com/used_cars/info.php?ID=1382691&DL=2245,OPEL ASTRA ST 1.6 TURBO DIESEL (A),OPEL,Black,Diesel,44800.000000000,8410.000000000,2019-03-25,1445,105453,2019,1182.000000000,Auto,28806.000000000,21882.000000000,35403.000000000,22635.000000000,1598,100,1381,1,Stationwagon,2025-04-01 00:43:58.044079,2025-03-13,2025-03-13,True
1386039,https://www.sgcarmart.com/used_cars/info.php?ID=1386039&DL=4427,OPEL ASTRA ST 1.6 TURBO DIESEL (A),OPEL,Grey,Diesel,51800.000000000,8690.000000000,2019-12-06,1704,107000,2019,1182.000000000,Auto,34116.000000000,21534.000000000,39728.000000000,22148.000000000,1598,100,1381,1,Stationwagon,2025-03-31 13:20:35.105534,2025-03-25,2025-03-25,True
1385030,https://www.sgcarmart.com/used_cars/info.php?ID=1385030&DL=3911,OPEL ASTRA ST 1.6 TURBO DIESEL (A),OPEL,Black,Diesel,48800.000000000,8050.000000000,2019-12-02,1700,109000,2019,1182.000000000,Auto,34200.000000000,21664.000000000,39728.000000000,22330.000000000,1598,100,1381,1,Stationwagon,2025-03-31 15:26:08.787104,2025-03-22,2025-03-28,True
1343511,https://www.sgcarmart.com/used_cars/info.php?ID=1343511&DL=3647&utm_content=SLeligible,OPEL ASTRA ST 1.6 TURBO DIESEL (A),OPEL,Brown,Diesel,50800.000000000,9900.000000000,2019-03-25,1447,83500,2019,1182.000000000,Auto,28142.000000000,21882.000000000,33689.000000000,22635.000000000,1598,100,1381,2,Stationwagon,2025-03-30 22:56:33.269055,2025-03-29,2025-03-29,True
1387505,https://www.sgcarmart.com/used_cars/info.php?ID=1387505&DL=3791,OPEL ASTRA ST 1.6 TURBO DIESEL (A),OPEL,Black,Diesel,45800.000000000,8130.000000000,2019-07-02,1550,130000,2019,1182.000000000,Auto,34009.000000000,21703.000000000,43102.000000000,22385.000000000,1598,100,1381,1,Stationwagon,2025-03-31 00:01:25.169632,2025-03-29,2025-03-30,True
1387505,https://www.sgcarmart.com/used_cars/info.php?ID=1387505&DL=3791,OPEL ASTRA ST 1.6 TURBO DIESEL (A),OPEL,Black,Diesel,45800.000000000,8130.000000000,2019-07-02,1550,130000,2019,1182.000000000,Auto,34009.000000000,21703.000000000,43102.000000000,22385.000000000,1598,100,1381,1,Stationwagon,2025-03-31 00:07:07.091977,2025-03-29,2025-03-30,True
1367454,https://www.sgcarmart.com/used_cars/info.php?ID=1367454&DL=3100&utm_content=SLeligible,OPEL ASTRA ST 1.6 TURBO DIESEL (A),OPEL,Grey,Diesel,50888.000000000,8540.000000000,2019-11-11,1680,86010,2019,1182.000000000,Auto,35670.000000000,22062.000000000,42564.000000000,22887.000000000,1598,100,1381,1,Stationwagon,2025-03-31 17:02:39.844152,2025-03-20,2025-03-20,True
1382369,https://www.sgcarmart.com/used_cars/info.php?ID=1382369&DL=4427,OPEL ASTRA ST 1.6 TURBO DIESEL (A),OPEL,White,Diesel,51800.000000000,8720.000000000,2019-11-25,1693,105000,2019,1182.000000000,Auto,35472.000000000,21705.000000000,42564.000000000,22387.000000000,1598,100,1381,1,Stationwagon,2025-04-01 01:12:33.516176,2025-03-12,2025-03-20,True
1376220,https://www.sgcarmart.com/used_cars/info.php?ID=1376220&DL=2954&utm_content=SLeligible,OPEL ASTRA ST 1.6 TURBO DIESEL (A),OPEL,Blue,Diesel,51800.000000000,8760.000000000,2019-11-11,1679,101000,2019,1182.000000000,Auto,35577.000000000,21978.000000000,42564.000000000,22770.000000000,1598,100,1381,1,Stationwagon,2025-04-01 10:03:42.220867,2025-02-20,2025-03-12,True
1382487,https://www.sgcarmart.com/used_cars/info.php?ID=1382487&DL=3758,OPEL CROSSLAND X B12XHT AT,OPEL,Black,Petrol,56800.000000000,9610.000000000,2019-11-27,1695,63500,2019,508.000000000,Auto,29373.000000000,22855.000000000,27000.000000000,23997.000000000,1199,81,1203,2,SUV,2025-04-01 00:48:32.154215,2025-03-13,2025-03-31,True
1274262,https://www.sgcarmart.com/used_cars/info.php?ID=1274262&DL=1061&utm_content=SLeligible,OPEL CROSSLAND X B12XHT AT,OPEL,Blue,Petrol,52800.000000000,10330.000000000,2019-05-23,1482,70140,2019,508.000000000,Auto,24328.000000000,19940.000000000,25000.000000000,19940.000000000,1199,81,1203,2,SUV,2025-03-30 23:32:05.145141,2025-03-29,2025-03-29,True
1374024,https://www.sgcarmart.com/used_cars/info.php?ID=1374024&DL=3137&utm_content=SLeligible,OPEL CROSSLAND X B12XHT AT,OPEL,Orange,Petrol,58800.000000000,10040.000000000,2019-11-27,1695,78000,2019,508.000000000,Auto,29453.000000000,22936.000000000,27000.000000000,24111.000000000,1199,81,1203,2,SUV,2025-04-01 03:47:43.685045,2025-02-26,2025-03-06,True
1385903,https://www.sgcarmart.com/used_cars/info.php?ID=1385903&DL=1172,OPEL GRANDLAND X B12XHT AT,OPEL,Grey,Petrol,64800.000000000,11600.000000000,2019-05-24,1482,115000,2019,508.000000000,Auto,38554.000000000,29519.000000000,36704.000000000,33327.000000000,1199,96,1295,1,SUV,2025-03-31 13:46:31.015765,2025-03-25,2025-03-31,True
1383922,https://www.sgcarmart.com/used_cars/info.php?ID=1383922&DL=3163,OPEL GRANDLAND X B12XHT AT,OPEL,Purple,Petrol,67888.000000000,12220.000000000,2019-04-11,1470,99000,2019,508.000000000,Auto,36382.000000000,32329.000000000,25556.000000000,37261.000000000,1199,96,1295,2,SUV,2025-03-31 22:49:06.647927,2025-03-18,2025-03-25,True
1375793,https://www.sgcarmart.com/used_cars/info.php?ID=1375793&DL=2296&utm_content=SLeligible,OPEL GRANDLAND X B12XHT AT,OPEL,Red,Petrol,70800.000000000,12590.000000000,2019-07-03,1552,59000,2019,508.000000000,Auto,35525.000000000,30227.000000000,26999.000000000,34318.000000000,1199,96,1295,1,SUV,2025-03-30 20:53:19.035528,2025-03-30,2025-03-30,True
1377755,https://www.sgcarmart.com/used_cars/info.php?ID=1377755&DL=3750&utm_content=SLeligible,OPEL INSIGNIA GRAND SPORT,OPEL,Grey,Diesel,47800.000000000,8400.000000000,2019-04-02,1462,113888,2019,1182.000000000,Auto,33264.000000000,25878.000000000,33689.000000000,28230.000000000,1598,100,1492,1,Luxury Sedan,2025-03-30 23:53:45.912232,2025-03-29,2025-03-29,True
1387508,https://www.sgcarmart.com/used_cars/info.php?ID=1387508&DL=3791,OPEL INSIGNIA GRAND SPORT,OPEL,Grey,Diesel,47800.000000000,8410.000000000,2019-04-01,1460,93000,2019,1182.000000000,Auto,32643.000000000,25871.000000000,32200.000000000,28220.000000000,1598,100,1492,1,Luxury Sedan,2025-03-31 00:02:41.760187,2025-03-29,2025-03-30,True
1386172,https://www.sgcarmart.com/used_cars/info.php?ID=1386172&DL=4220,OPEL INSIGNIA GRAND SPORT,OPEL,Silver,Diesel,47000.000000000,8380.000000000,2019-02-25,1419,115000,2019,1182.000000000,Auto,31108.000000000,26075.000000000,32200.000000000,28505.000000000,1598,100,1492,1,Luxury Sedan,2025-03-31 10:14:36.465802,2025-03-26,2025-03-26,True
